,reward,performance,loss,episode,episode_smooth,reward_smooth,performance_smooth,loss_smooth
363,-11.0,-16.0,16.048585496099427,363.0,313.5,-1.86,-9.66,832.6329006970601
364,5.0,-5.0,0.0,364.0,314.5,-2.48,-10.23,786.5086986970601
365,2.0,-8.0,0.0,365.0,315.5,-2.31,-10.11,786.5086986970601
366,-1.0,-6.0,22.0,366.0,316.5,-2.27,-10.02,786.7286986970602
367,3.0,-7.0,0.0,367.0,317.5,-2.2,-9.95,786.7286986970602
368,30.0,15.0,5469.683270406318,368.0,318.5,-1.85,-9.65,841.4255314011234
369,-5.0,-15.0,4834.948064233642,369.0,319.5,-1.79,-9.59,889.7750120434598
370,46.0,31.0,11901.020183274946,370.0,320.5,-1.32,-9.17,1008.7852138762094
371,65.0,50.0,14958.774383626864,371.0,321.5,-0.41,-8.31,1158.372957712478
372,57.0,42.0,11693.111064497854,372.0,322.5,0.18,-7.77,1275.3040683574563
373,71.0,56.0,6533.571445395348,373.0,323.5,1.02,-6.98,1316.0340754664967
374,8.0,8.0,1.0,374.0,324.5,1.17,-6.73,1316.0440754664967
375,78.0,63.0,2257.2001,375.0,325.5,2.03,-5.92,1338.6160764664967
376,-14.0,-24.0,12846.343225511922,376.0,326.5,1.96,-5.99,1467.079508721616
377,5.0,5.0,0.0,377.0,327.5,2.07,-5.78,1467.079508721616
378,64.0,49.0,11726.075261327482,378.0,328.5,2.75,-5.2,1584.3402613348908
379,5.0,5.0,6.0,379.0,329.5,2.91,-4.99,1584.3802613348907
380,2.0,2.0,1124.4597482744398,380.0,330.5,3.02,-4.78,1595.6148588176352
381,75.0,60.0,5966.380941275623,381.0,331.5,3.83,-4.02,1655.2786682303913
382,67.0,52.0,4594.994927424581,382.0,332.5,4.61,-3.29,1701.2286175046372
383,-13.0,-13.0,24.0,383.0,333.5,4.01,-3.79,1677.4186175046373
384,70.0,55.0,2514.5419780939787,384.0,334.5,4.89,-2.96,1702.564037285577
385,-17.0,-27.0,2804.3651686252615,385.0,335.5,4.72,-3.13,1730.6076889718295
386,81.0,66.0,0.0,386.0,336.5,5.53,-2.37,1730.6076889718295
387,56.0,41.0,7174.45705322297,387.0,337.5,6.06,-1.99,1802.3522595040592
388,63.0,48.0,8533.387609868252,388.0,338.5,6.7,-1.4,1887.6861356027418
389,7.0,7.0,0.0,389.0,339.5,6.74,-1.26,1887.6861356027418
390,59.0,44.0,2187.427837383643,390.0,340.5,7.28,-0.82,1909.5604139765783
391,58.0,43.0,4292.791218849289,391.0,341.5,7.87,-0.38,1952.4883261650712
392,1.0,-9.0,6665.031038793833,392.0,342.5,7.87,-0.43,2019.1386365530095
393,-1.0,-11.0,1092.281999283778,393.0,343.5,7.82,-0.53,2030.0614565458472
394,73.0,58.0,1278.2719446863719,394.0,344.5,8.61,0.11,2042.8441759927111
395,8.0,8.0,0.0,395.0,345.5,8.88,0.48,2042.8441759927111
396,81.0,66.0,0.0,396.0,346.5,9.71,1.26,2042.8441759927111
397,49.0,34.0,14634.941596853289,397.0,347.5,10.28,1.78,2189.193591961244
398,77.0,62.0,0.0,398.0,348.5,11.03,2.43,2189.193591961244
399,72.0,57.0,7108.830442203067,399.0,349.5,11.83,3.18,2260.2818963832747
400,67.0,52.0,9238.73871863292,400.0,350.5,12.63,3.88,2352.6692835696035
401,76.0,61.0,0.0,401.0,351.5,13.55,4.75,2352.6092835696036
402,68.0,53.0,3061.8112222486934,402.0,352.5,14.36,5.51,2383.2273957920906
403,61.0,46.0,5018.985370371156,403.0,353.5,15.02,6.12,2433.417249495802
404,73.0,58.0,1384.7910758085304,404.0,354.5,15.88,6.93,2447.2651602538876
405,76.0,61.0,0.0,405.0,355.5,16.63,7.58,2447.2651602538876
406,77.0,62.0,0.0,406.0,356.5,17.5,8.3,2298.732458991274
407,70.0,55.0,4413.483495116436,407.0,357.5,18.28,8.93,2342.8272939424387
408,80.0,65.0,1092.281999283778,408.0,358.5,19.85,10.4,2220.6352010765504
409,79.0,64.0,0.0,409.0,359.5,20.72,11.17,2220.6352010765504
410,56.0,41.0,0.0,410.0,360.5,21.42,11.72,2197.1030000765504
411,80.0,65.0,0.0,411.0,361.5,22.22,12.42,2197.1030000765504
412,81.0,66.0,0.0,412.0,362.5,23.05,13.15,2197.1030000765504
413,56.0,41.0,0.0,413.0,363.5,23.75,13.8,2160.588653643393
414,8.0,-2.0,0.0,414.0,364.5,23.9,13.9,2160.588653643393
415,71.0,56.0,1278.2719446863719,415.0,365.5,24.56,14.51,2173.3713730902573
416,72.0,57.0,0.0,416.0,366.5,25.35,15.25,2173.3713730902573
417,77.0,62.0,0.0,417.0,367.5,26.13,15.93,2173.3713730902573
418,79.0,64.0,0.0,418.0,368.5,26.91,16.61,2173.3713730902573
419,61.0,46.0,1481.4000010648344,419.0,369.5,27.51,17.16,2188.185373100905
420,77.0,62.0,0.0,420.0,370.5,28.35,17.85,2188.185373100905
421,78.0,63.0,0.0,421.0,371.5,29.22,18.67,2153.9937097140755
422,61.0,46.0,0.0,422.0,372.5,29.84,19.14,2153.9937097140755
423,61.0,46.0,0.0,423.0,373.5,30.38,19.63,2153.9937097140755
424,10.0,5.0,6.0,424.0,374.5,30.48,19.78,2154.0537097140755
425,69.0,54.0,2212.28181801,425.0,375.5,31.15,20.35,2176.1765278941757
426,58.0,43.0,6098.993211713202,426.0,376.5,31.68,20.83,2237.1664600113077
427,73.0,58.0,0.0,427.0,377.5,32.32,21.42,2237.1664600113077
428,74.0,59.0,1590.2338953320677,428.0,378.5,32.95,22.0,2253.0687989646285
429,69.0,54.0,1114.4597482744398,429.0,379.5,33.59,22.59,2264.213396447373
430,78.0,63.0,0.0,430.0,380.5,34.35,23.3,2264.213396447373
431,59.0,44.0,4197.251716861601,431.0,381.5,35.01,23.91,2306.1859136159887
432,79.0,64.0,0.0,432.0,382.5,35.76,24.61,2306.1859136159887
433,70.0,55.0,3864.409486137984,433.0,383.5,36.46,25.21,2344.8300084773687
434,70.0,55.0,6050.820892554802,434.0,384.5,37.15,25.75,2405.328217402917
435,73.0,58.0,1092.281999283778,435.0,385.5,37.85,26.4,2416.2510373957543
436,78.0,63.0,0.0,436.0,386.5,38.63,27.13,2416.2510373957543
437,81.0,66.0,0.0,437.0,387.5,39.41,27.86,2287.561391889906
438,73.0,58.0,0.0,438.0,388.5,40.09,28.49,2287.561391889906
439,72.0,57.0,3770.429469094922,439.0,389.5,40.82,29.17,2265.4782601128545
440,82.0,67.0,1114.4597482744398,440.0,390.5,41.58,29.88,2276.622857595599
441,74.0,59.0,0.0,441.0,391.5,42.47,30.72,2276.622857595599
442,74.0,59.0,0.0,442.0,392.5,43.23,31.38,2276.622857595599
443,72.0,62.0,4351.351473974254,443.0,393.5,43.93,32.03,2320.1363723353415
444,63.0,48.0,3479.2707608875407,444.0,394.5,44.58,32.58,2354.929079944217
445,79.0,64.0,0.0,445.0,395.5,45.42,33.37,2354.929079944217
446,76.0,61.0,0.0,446.0,396.5,46.13,34.03,2354.929079944217
447,80.0,65.0,0.0,447.0,397.5,46.83,34.68,2354.929079944217
448,73.0,58.0,0.0,448.0,398.5,47.61,35.41,2354.849079944217
449,71.0,56.0,1092.281999283778,449.0,399.5,48.36,36.11,2365.771899937055
450,68.0,53.0,0.0,450.0,400.5,49.09,36.74,2365.771899937055
451,63.0,48.0,4032.410638018795,451.0,401.5,49.69,37.24,2406.0960063172424
452,68.0,53.0,1092.281999283778,452.0,402.5,49.74,37.29,2359.841016879389
453,12.0,7.0,1092.281999283778,453.0,403.5,49.81,37.41,2370.7638368722264
454,79.0,64.0,0.0,454.0,404.5,50.59,38.14,2370.7638368722264
455,82.0,67.0,0.0,455.0,405.5,51.39,38.89,2335.4922252276046
456,52.0,37.0,0.0,456.0,406.5,51.87,39.32,2335.4922252276046
457,78.0,63.0,0.0,457.0,407.5,52.52,39.92,2335.4922252276046
458,77.0,62.0,0.0,458.0,408.5,53.37,40.62,2335.4922252276046
459,82.0,67.0,0.0,459.0,409.5,54.3,41.5,2254.8420377209072
460,81.0,66.0,0.0,460.0,410.5,55.07,42.17,2254.8320377209075
461,78.0,63.0,0.0,461.0,411.5,55.77,42.77,2254.8320377209075
462,73.0,58.0,0.0,462.0,412.5,56.44,43.39,2254.8320377209075
463,6.0,-9.0,1379.4541826910206,463.0,413.5,56.61,43.46,2268.4660936928562
464,70.0,55.0,0.0,464.0,414.5,57.26,44.06,2268.4660936928562
465,71.0,56.0,0.0,465.0,415.5,57.95,44.7,2268.4660936928562
466,80.0,65.0,0.0,466.0,416.5,58.76,45.41,2268.2460936928564
467,84.0,69.0,0.0,467.0,417.5,59.57,46.17,2268.2460936928564
468,77.0,62.0,0.0,468.0,418.5,60.04,46.64,2213.5492609887933
469,78.0,63.0,0.0,469.0,419.5,60.87,47.42,2165.199780346457
470,73.0,58.0,0.0,470.0,420.5,61.14,47.69,2046.1895785137074
471,70.0,55.0,1114.4597482744398,471.0,421.5,61.19,47.74,1907.7464321601833
472,72.0,57.0,0.0,472.0,422.5,61.34,47.89,1790.8153215152045
473,75.0,60.0,0.0,473.0,423.5,61.38,47.93,1725.4796070612513
474,78.0,63.0,0.0,474.0,424.5,62.08,48.48,1725.4696070612513
475,77.0,62.0,0.0,475.0,425.5,62.07,48.47,1702.897606061251
476,77.0,62.0,0.0,476.0,426.5,62.98,49.33,1574.4341738061319
477,82.0,67.0,0.0,477.0,427.5,63.75,49.95,1574.4341738061319
478,56.0,41.0,0.0,478.0,428.5,63.67,49.87,1457.1734211928572
479,78.0,63.0,1092.281999283778,479.0,429.5,64.4,50.45,1468.0362411856952
480,71.0,56.0,0.0,480.0,430.5,65.09,50.99,1456.7916437029508
481,74.0,59.0,0.0,481.0,431.5,65.08,50.98,1397.1278342901944
482,72.0,57.0,0.0,482.0,432.5,65.13,51.03,1351.1778850159485
483,74.0,59.0,0.0,483.0,433.5,66.0,51.75,1350.9378850159485
484,77.0,62.0,1092.281999283778,484.0,434.5,66.07,51.82,1336.7152852278464
485,76.0,61.0,0.0,485.0,435.5,67.0,52.7,1308.6716335415938
486,-9.0,-24.0,5.0,486.0,436.5,66.1,51.8,1308.7216335415937
487,58.0,43.0,9276.194963495134,487.0,437.5,66.12,51.82,1329.7390126443154
488,84.0,69.0,0.0,488.0,438.5,66.33,52.03,1244.405136545633
489,14.0,14.0,5.0,489.0,439.5,66.4,52.1,1244.455136545633
490,74.0,59.0,0.0,490.0,440.5,66.55,52.25,1222.5808581717965
491,86.0,71.0,0.0,491.0,441.5,66.83,52.53,1179.6529459833037
492,70.0,55.0,0.0,492.0,442.5,67.52,53.17,1113.0026355953655
493,82.0,67.0,0.0,493.0,443.5,68.35,53.95,1102.0798156025276
494,81.0,66.0,0.0,494.0,444.5,68.43,54.03,1089.297096155664
495,70.0,55.0,1092.281999283778,495.0,445.5,69.05,54.5,1100.2199161485016
496,81.0,66.0,0.0,496.0,446.5,69.05,54.5,1100.2199161485016
497,78.0,63.0,1947.3514739742538,497.0,447.5,69.34,54.79,973.3440149197113
498,80.0,65.0,0.0,498.0,448.5,69.37,54.82,973.3440149197113
499,78.0,63.0,0.0,499.0,449.5,69.43,54.88,902.2557104976808
500,80.0,65.0,0.0,500.0,450.5,69.56,55.01,809.8683233113514
501,73.0,58.0,2141.091174996063,501.0,451.5,69.53,54.98,831.2792350613121
502,79.0,64.0,0.0,502.0,452.5,69.64,55.09,800.6611228388251
503,72.0,57.0,1070.5455874980314,503.0,453.5,69.75,55.2,761.1767250100938
504,79.0,64.0,0.0,504.0,454.5,69.81,55.26,747.3288142520086
505,69.0,54.0,4424.56363602,505.0,455.5,69.74,55.19,791.5744506122086
506,79.0,64.0,0.0,506.0,456.5,69.76,55.21,791.5744506122086
507,72.0,57.0,0.0,507.0,457.5,69.78,55.23,747.4396156610442
508,76.0,61.0,0.0,508.0,458.5,69.74,55.19,736.5167956682064
509,33.0,13.0,4411.890596851601,509.0,459.5,69.28,54.68,780.6357016367225
510,77.0,62.0,0.0,510.0,460.5,69.49,54.89,780.6357016367225
511,71.0,56.0,0.0,511.0,461.5,69.4,54.8,780.6357016367225
512,81.0,66.0,0.0,512.0,462.5,69.4,54.8,780.6357016367225
513,82.0,67.0,0.0,513.0,463.5,69.66,55.06,780.6357016367225
514,79.0,64.0,0.0,514.0,464.5,70.37,55.72,780.6357016367225
515,78.0,63.0,0.0,515.0,465.5,70.44,55.79,767.8529821898587
516,75.0,60.0,0.0,516.0,466.5,70.47,55.82,767.8529821898587
517,78.0,63.0,0.0,517.0,467.5,70.48,55.83,767.8529821898587
518,80.0,65.0,0.0,518.0,468.5,70.49,55.84,767.8529821898587
519,83.0,68.0,0.0,519.0,469.5,70.71,56.06,753.0389821792104
520,74.0,59.0,0.0,520.0,470.5,70.68,56.03,753.0389821792104
521,80.0,65.0,0.0,521.0,471.5,70.7,56.05,753.0389821792104
522,79.0,64.0,0.0,522.0,472.5,70.88,56.23,753.0389821792104
523,79.0,64.0,0.0,523.0,473.5,71.06,56.41,753.0389821792104
524,78.0,63.0,0.0,524.0,474.5,71.74,56.99,752.9789821792104
525,71.0,56.0,0.0,525.0,475.5,71.76,57.01,730.8561639991104
526,78.0,63.0,1377.4541826910206,526.0,476.5,71.96,57.21,683.6407737088884
527,85.0,70.0,0.0,527.0,477.5,72.08,57.33,683.6407737088884
528,84.0,69.0,0.0,528.0,478.5,72.18,57.43,667.7384347555678
529,77.0,62.0,0.0,529.0,479.5,72.26,57.51,656.5938372728234
530,66.0,51.0,0.0,530.0,480.5,72.14,57.39,656.5938372728234
531,83.0,68.0,0.0,531.0,481.5,72.38,57.63,614.6213201042075
532,80.0,65.0,0.0,532.0,482.5,72.39,57.64,614.6213201042075
533,-3.0,-18.0,25.0,533.0,483.5,71.66,56.91,576.2272252428277
534,83.0,68.0,0.0,534.0,484.5,71.79,57.04,515.7190163172796
535,83.0,68.0,0.0,535.0,485.5,71.89,57.14,504.79619632444184
536,82.0,67.0,0.0,536.0,486.5,71.93,57.18,504.79619632444184
537,76.0,61.0,0.0,537.0,487.5,71.88,57.13,504.79619632444184
538,81.0,66.0,0.0,538.0,488.5,71.96,57.21,504.79619632444184
539,80.0,65.0,0.0,539.0,489.5,72.04,57.29,467.0919016334927
540,75.0,60.0,0.0,540.0,490.5,71.97,57.22,455.94730415074827
541,82.0,67.0,0.0,541.0,491.5,72.05,57.3,455.94730415074827
542,77.0,62.0,0.0,542.0,492.5,72.08,57.33,455.94730415074827
543,82.0,67.0,0.0,543.0,493.5,72.18,57.38,412.4337894110057
544,82.0,67.0,0.0,544.0,494.5,72.37,57.57,377.64108180213026
545,74.0,59.0,2251.5475436773977,545.0,495.5,72.32,57.52,400.15655723890427
546,81.0,66.0,0.0,546.0,496.5,72.37,57.57,400.15655723890427
547,81.0,66.0,0.0,547.0,497.5,72.38,57.58,400.15655723890427
548,81.0,66.0,0.0,548.0,498.5,72.46,57.66,400.15655723890427
549,84.0,69.0,0.0,549.0,499.5,72.59,57.79,389.23373724606654
550,81.0,66.0,0.0,550.0,500.5,72.72,57.92,389.23373724606654
551,81.0,66.0,1137.0877954029581,551.0,501.5,72.9,58.1,360.28050881990816
552,71.0,56.0,0.0,552.0,502.5,72.93,58.13,349.3576888270704
553,79.0,64.0,0.0,553.0,503.5,73.6,58.7,338.43486883423253
554,77.0,62.0,0.0,554.0,504.5,73.58,58.68,338.43486883423253
555,86.0,71.0,0.0,555.0,505.5,73.62,58.72,338.43486883423253
556,84.0,69.0,0.0,556.0,506.5,73.94,59.04,338.43486883423253
557,22.0,12.0,0.0,557.0,507.5,73.38,58.53,338.43486883423253
558,76.0,61.0,0.0,558.0,508.5,73.37,58.52,338.43486883423253
559,86.0,71.0,0.0,559.0,509.5,73.41,58.56,338.43486883423253
560,81.0,66.0,1377.4541826910206,560.0,510.5,73.41,58.56,352.2094106611428
561,80.0,65.0,0.0,561.0,511.5,73.43,58.58,352.2094106611428
562,84.0,69.0,0.0,562.0,512.5,73.54,58.69,352.2094106611428
563,84.0,69.0,0.0,563.0,513.5,74.32,59.47,338.41486883423255
564,83.0,68.0,0.0,564.0,514.5,74.45,59.6,338.41486883423255
565,77.0,62.0,0.0,565.0,515.5,74.51,59.66,338.41486883423255
566,76.0,61.0,0.0,566.0,516.5,74.47,59.62,338.41486883423255
567,78.0,63.0,0.0,567.0,517.5,74.41,59.56,338.41486883423255
568,78.0,63.0,0.0,568.0,518.5,74.42,59.57,338.41486883423255
569,79.0,64.0,0.0,569.0,519.5,74.43,59.58,338.41486883423255
570,82.0,67.0,0.0,570.0,520.5,74.52,59.67,338.41486883423255
571,77.0,62.0,0.0,571.0,521.5,74.59,59.74,327.27027135148813
572,84.0,69.0,0.0,572.0,522.5,74.71,59.86,327.27027135148813
573,86.0,71.0,0.0,573.0,523.5,74.82,59.97,327.27027135148813
574,80.0,65.0,0.0,574.0,524.5,74.84,59.99,327.27027135148813
575,84.0,69.0,0.0,575.0,525.5,74.91,60.06,327.27027135148813
576,75.0,60.0,0.0,576.0,526.5,74.89,60.04,327.27027135148813
577,81.0,66.0,0.0,577.0,527.5,74.88,60.03,327.27027135148813
578,78.0,63.0,0.0,578.0,528.5,75.1,60.25,327.27027135148813
579,80.0,65.0,0.0,579.0,529.5,75.12,60.27,316.3474513586504
580,79.0,64.0,0.0,580.0,530.5,75.2,60.35,316.3474513586504
581,84.0,69.0,0.0,581.0,531.5,75.3,60.45,316.3474513586504
582,85.0,70.0,0.0,582.0,532.5,75.43,60.58,316.3474513586504
583,70.0,55.0,0.0,583.0,533.5,75.39,60.54,316.3474513586504
584,85.0,70.0,0.0,584.0,534.5,75.47,60.62,305.4246313658126
585,79.0,64.0,0.0,585.0,535.5,75.5,60.65,305.4246313658126
586,85.0,70.0,0.0,586.0,536.5,76.44,61.59,305.3746313658126
587,82.0,67.0,0.0,587.0,537.5,76.68,61.83,212.61268173086125
588,76.0,61.0,0.0,588.0,538.5,76.6,61.75,212.61268173086125
589,76.0,61.0,0.0,589.0,539.5,77.22,62.22,212.56268173086127
590,84.0,69.0,0.0,590.0,540.5,77.32,62.32,212.56268173086127
591,81.0,66.0,0.0,591.0,541.5,77.27,62.27,212.56268173086127
592,69.0,54.0,0.0,592.0,542.5,77.26,62.26,212.56268173086127
593,76.0,61.0,0.0,593.0,543.5,77.2,62.2,212.56268173086127
594,86.0,71.0,0.0,594.0,544.5,77.25,62.25,212.56268173086127
595,80.0,65.0,0.0,595.0,545.5,77.35,62.35,201.63986173802346
596,84.0,69.0,0.0,596.0,546.5,77.38,62.38,201.63986173802346
597,81.0,66.0,0.0,597.0,547.5,77.41,62.41,182.16634699828094
598,83.0,68.0,0.0,598.0,548.5,77.44,62.44,182.16634699828094
599,25.0,25.0,0.0,599.0,549.5,76.91,62.06,182.16634699828094
600,82.0,67.0,0.0,600.0,550.5,76.93,62.08,182.16634699828094
601,78.0,63.0,0.0,601.0,551.5,76.98,62.13,160.7554352483203
602,78.0,63.0,0.0,602.0,552.5,76.97,62.12,160.75543524832028
603,84.0,69.0,0.0,603.0,553.5,77.09,62.24,150.04997937333997
604,82.0,67.0,0.0,604.0,554.5,77.12,62.27,150.04997937333997
605,81.0,66.0,0.0,605.0,555.5,77.24,62.39,105.80434301313998
606,82.0,67.0,0.0,606.0,556.5,77.27,62.42,105.80434301313998
607,79.0,64.0,0.0,607.0,557.5,77.34,62.49,105.80434301313998
608,85.0,70.0,0.0,608.0,558.5,77.43,62.58,105.80434301313998
609,80.0,65.0,1823.0779951206682,609.0,559.5,77.9,63.1,79.91621699583065
610,78.0,63.0,0.0,610.0,560.5,77.91,63.11,79.91621699583065
611,82.0,67.0,0.0,611.0,561.5,78.02,63.22,79.91621699583065
612,77.0,62.0,0.0,612.0,562.5,77.98,63.18,79.91621699583065
613,84.0,69.0,0.0,613.0,563.5,78.0,63.2,79.91621699583065
614,86.0,71.0,0.0,614.0,564.5,78.07,63.27,79.91621699583065
615,71.0,56.0,0.0,615.0,565.5,78.0,63.2,79.91621699583065
616,84.0,69.0,0.0,616.0,566.5,78.09,63.29,79.91621699583065
617,79.0,64.0,0.0,617.0,567.5,78.1,63.3,79.91621699583065
618,73.0,58.0,0.0,618.0,568.5,78.03,63.23,79.91621699583065
619,79.0,64.0,0.0,619.0,569.5,77.99,63.19,79.91621699583065
620,80.0,65.0,0.0,620.0,570.5,78.05,63.25,79.91621699583065
621,84.0,69.0,0.0,621.0,571.5,78.09,63.29,79.91621699583065
622,85.0,70.0,0.0,622.0,572.5,78.15,63.35,79.91621699583065
623,76.0,61.0,0.0,623.0,573.5,78.12,63.32,79.91621699583065
624,84.0,69.0,0.0,624.0,574.5,78.18,63.38,79.91621699583065
625,86.0,71.0,0.0,625.0,575.5,78.33,63.53,79.91621699583065
626,85.0,70.0,0.0,626.0,576.5,78.4,63.6,66.14167516892044
627,84.0,69.0,0.0,627.0,577.5,78.39,63.59,66.14167516892044
628,79.0,64.0,0.0,628.0,578.5,78.34,63.54,66.14167516892044
629,79.0,64.0,0.0,629.0,579.5,78.36,63.56,66.14167516892044
630,78.0,63.0,0.0,630.0,580.5,78.48,63.68,66.14167516892044
631,82.0,67.0,0.0,631.0,581.5,78.47,63.67,66.14167516892044
632,82.0,67.0,0.0,632.0,582.5,78.49,63.69,66.14167516892044
633,82.0,67.0,0.0,633.0,583.5,79.34,64.54,65.89167516892044
634,78.0,63.0,0.0,634.0,584.5,79.29,64.49,65.89167516892044
635,86.0,71.0,0.0,635.0,585.5,79.32,64.52,65.89167516892044
636,84.0,69.0,0.0,636.0,586.5,79.34,64.54,65.89167516892044
637,80.0,65.0,0.0,637.0,587.5,79.38,64.58,65.89167516892044
638,82.0,67.0,0.0,638.0,588.5,79.39,64.59,65.89167516892044
639,86.0,71.0,0.0,639.0,589.5,79.45,64.65,65.89167516892044
640,79.0,64.0,0.0,640.0,590.5,79.49,64.69,65.89167516892044
641,81.0,66.0,0.0,641.0,591.5,79.48,64.68,65.89167516892044
642,84.0,69.0,0.0,642.0,592.5,79.55,64.75,65.89167516892044
643,85.0,70.0,0.0,643.0,593.5,79.58,64.78,65.89167516892044
644,82.0,67.0,0.0,644.0,594.5,79.58,64.78,65.89167516892044
645,84.0,69.0,0.0,645.0,595.5,79.68,64.88,43.37619973214647
646,84.0,69.0,0.0,646.0,596.5,79.71,64.91,43.37619973214647
647,85.0,70.0,0.0,647.0,597.5,79.75,64.95,43.37619973214647
648,84.0,69.0,0.0,648.0,598.5,79.78,64.98,43.37619973214647
649,85.0,70.0,0.0,649.0,599.5,79.79,64.99,43.37619973214647
650,78.0,63.0,0.0,650.0,600.5,79.76,64.96,43.37619973214647
651,84.0,69.0,0.0,651.0,601.5,79.79,64.99,32.00532177811689
652,78.0,63.0,0.0,652.0,602.5,79.86,65.06,32.00532177811689
653,85.0,70.0,0.0,653.0,603.5,79.92,65.12,32.00532177811689
654,85.0,70.0,0.0,654.0,604.5,80.0,65.2,32.00532177811689
655,85.0,70.0,0.0,655.0,605.5,79.99,65.19,32.00532177811689
656,85.0,70.0,0.0,656.0,606.5,80.0,65.2,32.00532177811689
657,73.0,58.0,0.0,657.0,607.5,80.51,65.66,32.00532177811689
658,82.0,67.0,0.0,658.0,608.5,80.57,65.72,32.00532177811689
659,83.0,68.0,0.0,659.0,609.5,80.54,65.69,32.00532177811689
660,83.0,68.0,0.0,660.0,610.5,80.56,65.71,18.23077995120668
661,84.0,69.0,0.0,661.0,611.5,80.6,65.75,18.23077995120668
662,86.0,71.0,0.0,662.0,612.5,80.62,65.77,18.23077995120668
663,84.0,69.0,0.0,663.0,613.5,80.62,65.77,18.23077995120668
664,86.0,71.0,0.0,664.0,614.5,80.65,65.8,18.23077995120668
665,82.0,67.0,0.0,665.0,615.5,80.7,65.85,18.23077995120668
666,80.0,65.0,0.0,666.0,616.5,80.74,65.89,18.23077995120668
667,80.0,65.0,0.0,667.0,617.5,80.76,65.91,18.23077995120668
668,77.0,62.0,0.0,668.0,618.5,80.75,65.9,18.23077995120668
669,84.0,69.0,0.0,669.0,619.5,80.8,65.95,18.23077995120668
670,80.0,65.0,0.0,670.0,620.5,80.78,65.93,18.23077995120668
671,86.0,71.0,0.0,671.0,621.5,80.87,66.02,18.23077995120668
672,77.0,62.0,0.0,672.0,622.5,80.8,65.95,18.23077995120668
673,83.0,68.0,0.0,673.0,623.5,80.77,65.92,18.23077995120668
674,74.0,59.0,0.0,674.0,624.5,80.71,65.86,18.23077995120668
675,80.0,65.0,0.0,675.0,625.5,80.67,65.82,18.23077995120668
676,85.0,70.0,0.0,676.0,626.5,80.77,65.92,18.23077995120668
677,82.0,67.0,0.0,677.0,627.5,80.78,65.93,18.23077995120668
678,86.0,71.0,0.0,678.0,628.5,80.86,66.01,18.23077995120668
679,83.0,68.0,0.0,679.0,629.5,80.89,66.04,18.23077995120668
680,74.0,59.0,0.0,680.0,630.5,80.84,65.99,18.23077995120668
681,76.0,61.0,0.0,681.0,631.5,80.76,65.91,18.23077995120668
682,82.0,67.0,0.0,682.0,632.5,80.73,65.88,18.23077995120668
683,80.0,65.0,0.0,683.0,633.5,80.83,65.98,18.23077995120668
684,86.0,71.0,0.0,684.0,634.5,80.84,65.99,18.23077995120668
685,85.0,70.0,0.0,685.0,635.5,80.9,66.05,18.23077995120668
686,85.0,70.0,0.0,686.0,636.5,80.9,66.05,18.23077995120668
687,84.0,69.0,0.0,687.0,637.5,80.92,66.07,18.23077995120668
688,83.0,68.0,0.0,688.0,638.5,80.99,66.14,18.23077995120668
689,84.0,69.0,0.0,689.0,639.5,81.07,66.22,18.23077995120668
690,84.0,69.0,0.0,690.0,640.5,81.07,66.22,18.23077995120668
691,86.0,71.0,0.0,691.0,641.5,81.12,66.27,18.23077995120668
692,85.0,70.0,0.0,692.0,642.5,81.28,66.43,18.23077995120668
693,83.0,68.0,0.0,693.0,643.5,81.35,66.5,18.23077995120668
694,86.0,71.0,0.0,694.0,644.5,81.35,66.5,18.23077995120668
695,86.0,71.0,0.0,695.0,645.5,81.41,66.56,18.23077995120668
696,77.0,62.0,0.0,696.0,646.5,81.34,66.49,18.23077995120668
697,84.0,69.0,0.0,697.0,647.5,81.37,66.52,18.23077995120668
698,82.0,67.0,0.0,698.0,648.5,81.36,66.51,18.23077995120668
699,85.0,70.0,0.0,699.0,649.5,81.96,66.96,18.23077995120668
700,86.0,71.0,0.0,700.0,650.5,82.0,67.0,18.23077995120668
701,84.0,69.0,0.0,701.0,651.5,82.06,67.06,18.23077995120668
702,84.0,69.0,0.0,702.0,652.5,82.12,67.12,18.23077995120668
703,80.0,65.0,0.0,703.0,653.5,82.08,67.08,18.23077995120668
704,82.0,67.0,0.0,704.0,654.5,82.08,67.08,18.23077995120668
705,86.0,71.0,0.0,705.0,655.5,82.13,67.13,18.23077995120668
706,81.0,66.0,0.0,706.0,656.5,82.12,67.12,18.23077995120668
707,82.0,67.0,0.0,707.0,657.5,82.15,67.15,18.23077995120668
708,84.0,69.0,0.0,708.0,658.5,82.14,67.14,18.23077995120668
709,84.0,69.0,0.0,709.0,659.5,82.18,67.18,0.0
710,83.0,68.0,0.0,710.0,660.5,82.23,67.23,0.0
711,86.0,71.0,0.0,711.0,661.5,82.27,67.27,0.0
712,84.0,69.0,0.0,712.0,662.5,82.34,67.34,0.0
713,85.0,70.0,0.0,713.0,663.5,82.35,67.35,0.0
714,86.0,71.0,0.0,714.0,664.5,82.35,67.35,0.0
715,85.0,70.0,0.0,715.0,665.5,82.49,67.49,0.0
716,82.0,67.0,0.0,716.0,666.5,82.47,67.47,0.0
717,83.0,68.0,0.0,717.0,667.5,82.51,67.51,0.0
718,86.0,71.0,0.0,718.0,668.5,82.64,67.64,0.0
719,82.0,67.0,0.0,719.0,669.5,82.67,67.67,0.0
