,reward,performance,loss,episode,episode_smooth,reward_smooth,performance_smooth,loss_smooth
0,-32.0,-32.0,2476.7719410000004,0.0,,,,
1,-71.0,-71.0,62.90604921000005,1.0,,,,
2,-32.0,-37.0,2468.0240373002002,2.0,,,,
3,-23.0,-33.0,2463.40579021,3.0,,,,
4,-29.0,-39.0,2471.2038820000002,4.0,,,,
5,-76.0,-76.0,50.860459699943036,5.0,,,,
6,-75.0,-75.0,45.09888014997284,6.0,,,,
7,-73.0,-73.0,33.153628941019576,7.0,,,,
8,-69.0,-69.0,21.20246086348784,8.0,,,,
9,-80.0,-90.0,69.897335247717,9.0,,,,
10,-75.0,-75.0,22.339007086922948,10.0,,,,
11,-20.0,-25.0,2463.2989532898873,11.0,,,,
12,-72.0,-72.0,13.041253520876982,12.0,,,,
13,-28.0,-28.0,2510.6416524912897,13.0,,,,
14,-33.0,-43.0,2097.4242415525136,14.0,,,,
15,-22.0,-27.0,1851.072397425118,15.0,,,,
16,-65.0,-65.0,20.226340223097246,16.0,,,,
17,-62.0,-62.0,8.221209861759386,17.0,,,,
18,-17.0,-27.0,1823.4908142093384,18.0,,,,
19,-27.0,-32.0,1946.080596208907,19.0,,,,
20,-25.0,-35.0,1379.0975792151237,20.0,,,,
21,-64.0,-64.0,10.82815779951309,21.0,,,,
22,-20.0,-20.0,1986.731345778346,22.0,,,,
23,-70.0,-70.0,70.9621114822524,23.0,,,,
24,-61.0,-61.0,18.692280756276663,24.0,,,,
25,-12.0,-17.0,1003.8365105861989,25.0,,,,
26,-58.0,-58.0,5.234512365468489,26.0,,,,
27,-66.0,-66.0,5.77594538017339,27.0,,,,
28,-49.0,-49.0,4.191941566312396,28.0,,,,
29,-14.0,-24.0,911.1845838402224,29.0,,,,
30,-64.0,-64.0,27.898724495784116,30.0,,,,
31,-8.0,-18.0,857.8328566871984,31.0,,,,
32,-3.0,-13.0,779.8732152054695,32.0,,,,
33,-15.0,-20.0,1762.6570692810658,33.0,,,,
34,-2.0,-12.0,697.057724789039,34.0,,,,
35,-68.0,-78.0,171.66073453341397,35.0,,,,
36,-6.0,-16.0,3460.9884565702982,36.0,,,,
37,-9.0,-14.0,623.1067680271385,37.0,,,,
38,-2.0,-12.0,1493.1495114176084,38.0,,,,
39,-10.0,-15.0,4825.796509991884,39.0,,,,
40,7.0,-3.0,4342.151528279284,40.0,,,,
41,-1.0,-1.0,1709.5575223406518,41.0,,,,
42,-4.0,-4.0,1608.3699979454361,42.0,,,,
43,-5.0,-15.0,1426.4586968118087,43.0,,,,
44,2.0,-8.0,2073.197590585524,44.0,,,,
45,11.0,6.0,828.4468787343005,45.0,,,,
46,-42.0,-42.0,45.0642801009917,46.0,,,,
47,-2.0,-7.0,2789.122469333983,47.0,,,,
48,-1.0,-11.0,1215.330082701907,48.0,,,,
49,13.0,3.0,388.27853159678114,49.0,,,,
50,15.0,10.0,421.45910669086265,50.0,,,,
51,10.0,5.0,736.517218206361,51.0,,,,
52,15.0,5.0,332.4472181103126,52.0,,,,
53,3.0,-7.0,2876.569949007113,53.0,,,,
54,-12.0,-12.0,2455.155567086055,54.0,,,,
55,18.0,13.0,1418.2450249581693,55.0,,,,
56,8.0,3.0,295.61896946348935,56.0,,,,
57,22.0,17.0,264.79675265145136,57.0,,,,
58,18.0,13.0,1881.64231114041,58.0,,,,
59,12.0,7.0,252.36792375232795,59.0,,,,
60,23.0,13.0,1027.9155795460238,60.0,,,,
61,21.0,16.0,521.4014294838431,61.0,,,,
62,19.0,14.0,186.19915800393304,62.0,,,,
63,17.0,7.0,182.62766773714654,63.0,,,,
64,21.0,11.0,1156.2160128933542,64.0,,,,
65,25.0,15.0,4308.647138111666,65.0,,,,
66,26.0,16.0,724.8821954670983,66.0,,,,
67,25.0,15.0,470.3749587014791,67.0,,,,
68,31.0,26.0,116.3279264924807,68.0,,,,
69,31.0,21.0,108.13308078741757,69.0,,,,
70,29.0,24.0,897.9055481264234,70.0,,,,
71,32.0,27.0,93.56061001411015,71.0,,,,
72,33.0,28.0,90.32356520626085,72.0,,,,
73,29.0,19.0,2194.5362938515,73.0,,,,
74,30.0,20.0,75.42627873473577,74.0,,,,
75,30.0,25.0,68.95009685528387,75.0,,,,
76,34.0,29.0,1958.1771078686784,76.0,,,,
77,37.0,32.0,56.73637486112395,77.0,,,,
78,35.0,25.0,1187.2823777453057,78.0,,,,
79,40.0,35.0,47.60135574361208,79.0,,,,
80,38.0,33.0,43.030332831542545,80.0,,,,
81,38.0,28.0,39.10756473416443,81.0,,,,
82,41.0,36.0,1079.7888250787128,82.0,,,,
83,40.0,30.0,31.952437675310133,83.0,,,,
84,39.0,29.0,29.148601395928406,84.0,,,,
85,43.0,33.0,25.95197638036714,85.0,,,,
86,42.0,37.0,23.340913380102936,86.0,,,,
87,44.0,39.0,20.939453034645027,87.0,,,,
88,44.0,39.0,18.7627033307867,88.0,,,,
89,45.0,40.0,16.788007635959286,89.0,,,,
90,46.0,41.0,14.997784985461697,90.0,,,,
91,46.0,41.0,13.37824019598107,91.0,,,,
92,46.0,41.0,11.916080336000812,92.0,,,,
93,46.0,41.0,10.598600988727522,93.0,,,,
94,46.0,41.0,9.413731064569236,94.0,,,,
95,46.0,41.0,8.35006658282243,95.0,,,,
96,46.0,41.0,7.396889774020536,96.0,,,,
97,46.0,41.0,6.54417577319681,97.0,,,,
98,46.0,41.0,5.782588992933098,98.0,,,,
99,46.0,41.0,5.103471070811243,99.0,49.5,-0.78,-6.33,872.7123229123158
